1669;-0.1555
1670;-0.5630
1671;-0.1505
1672;-0.3621
1674;-0.2663
1675;0.1539
1677;-0.1803
1794;-0.2950
1678;0.2068
1680;0.2337
1683;-0.2788
1684;-0.1863
1687;-0.4244
1689;-0.0791
1691;0.0747
1692;0.1281
1693;-0.0417
1694;-0.3344
1696;0.3743
1697;-0.1492
1699;0.4736
1700;-0.5383
1702;-0.6012
1704;-0.5000
1705;-0.0251
1707;0.1057
3895;0.6360
1708;-0.0333
1713;-0.0419
1714;0.1234
1715;0.5291
1716;-0.3437
1718;0.5831
1720;0.5252
1723;0.1056
1724;-0.1272
1725;-0.6905
4115;0.1419
1726;-0.2043
1727;0.5724
1728;-0.2822
1732;0.1612
1733;-0.0903
1734;0.0473
1736;0.0506
1737;0.3555
1738;-0.6650
1745;0.1893
1746;0.3471
1747;-0.0835
1748;-0.5645
1751;0.1331
1755;-0.1273
1756;0.2734
1795;-0.3680
1757;0.3491
1758;-0.0241
1759;-0.3591
1760;0.4274
1761;-0.4269
1762;-0.1713
1763;0.1160
1764;-0.1257
1765;-0.0914
1796;0.0498
4111;-0.3487
1768;-0.3080
1770;-0.2061
1771;-0.0869
1772;0.0176
1773;-0.2126
1774;-0.1002
1775;-0.2461
1776;-0.3107
1777;-0.4684
1778;0.1498
1779;-0.3723
1780;-0.1675
1782;-0.2096
1783;-0.6727
1785;0.4235
1786;-0.1273
1787;-0.3140
1788;-0.3133
1790;0.2851
1791;0.1365
1792;0.1471
1793;0.1102
1797;-0.2456
1798;-0.1074
1799;0.1038
1800;0.2573
1801;-0.0490
1802;-0.0098
1815;-0.0002
3710;0.1585
1803;0.0133
1804;0.0994
1805;-0.2579
1806;-0.1534
1807;-0.3029
1808;0.1833
1809;-0.1135
1811;-0.4142
1812;-0.4430
1813;-0.1563
1814;-0.0051
1817;-0.0360
1818;-0.3184
1820;0.0855
1822;0.1257
1824;-0.1776
1833;0.2478
1834;-0.0049
1835;0.1898
1825;0.1495
1826;-0.0992
1828;0.1165
1829;0.5084
1831;-0.0472
1832;0.2182
1838;0.2865
1839;0.4982
1840;0.2017
1842;-0.6454
1844;0.3258
1845;-0.1722
1846;-0.2203
1849;-0.3347
1903;-0.5995
1855;0.2173
1856;0.1981
1857;-0.1639
1858;0.3146
1859;-0.2092
1860;-0.6162
1861;0.0548
1862;-0.2552
1865;0.2653
1867;-0.4332
1869;-0.2102
1870;0.2869
1871;0.3896
1872;0.5993
1880;-0.0330
1884;-0.5375
1885;0.5564
1887;0.1126
1889;-0.1154
1890;-0.7480
1891;-0.0057
1893;-0.0787
1894;-0.1884
1896;0.0415
1897;0.4113
1898;-0.1247
1899;0.2849
1900;0.3002
1901;0.1161
1902;-0.1330
1904;0.2843
1905;-0.3764
1908;0.2221
1909;-0.2845
1910;0.0547
1911;-0.0376
1912;0.3668
1913;0.1806
1914;0.0363
1916;-0.2862
1917;-0.2265
1918;-0.0643
1919;-0.4813
1920;-0.3545
1921;0.2009
1922;-0.4219
1923;-0.3991
1924;0.1618
1925;0.0144
1926;0.0382
1927;-0.1874
1928;-0.1036
1929;-0.4249
1930;0.1453
1931;-0.4826
1934;0.2068
1935;-0.1931
1936;-0.5549
1937;0.2349
1938;0.3428
1939;0.3694
1940;-0.1243
1942;0.0085
1943;0.4279
1944;-0.4377
1945;-0.2176
1946;-0.3879
1947;-0.0932
1948;-0.2652
1949;-0.3260
1950;-0.9407
1951;0.2355
1960;-0.1962
1952;-0.0362
1953;-0.3738
1954;-0.3969
1955;0.0688
1956;-0.1928
1957;-0.0158
1958;-0.3744
1959;0.0683
1961;-0.4187
1962;0.0978
1963;0.4930
1964;-0.2047
1965;-0.2524
1966;0.0492
1967;-0.8204
1983;-0.2565
1968;-0.3658
1970;-0.5781
1971;0.5238
1972;-0.2444
1973;-0.0760
1974;0.6169
1975;0.3922
1984;0.1793
1985;-0.0062
3729;-0.0800
1976;0.3738
1977;0.1479
1978;0.7501
1979;0.3182
1980;-0.5921
1981;0.4420
1982;0.1393
2271;-0.6426
1986;0.5020
1987;-0.3965
1988;0.2538
1989;0.1910
1990;-0.3765
1991;-0.8538
1992;-0.2073
2001;0.2120
2022;0.2996
1993;-0.0081
1994;-0.4056
1995;-0.1972
1996;0.5738
1997;0.3984
1998;0.4094
2000;-0.1515
2023;-0.8538
2272;0.2812
2002;0.1515
2003;-0.1194
2004;0.2427
2005;0.1064
2006;-0.3712
2007;0.1175
2008;0.0853
2009;-0.0565
2010;0.3041
2012;0.2634
2046;0.0113
2047;0.1343
2013;-0.1097
2015;0.0151
2016;0.4939
2017;-0.1516
2018;-0.2848
2019;0.1158
2020;0.3481
2021;-0.1072
2048;0.0562
2024;0.0309
2025;-0.2806
2027;-0.2269
2028;-0.0137
2029;-0.3110
2030;-0.4641
2081;-0.1904
2031;0.5408
2032;-0.3173
2033;-0.2030
2034;0.2203
2036;-0.2477
2037;-0.1758
2038;0.1206
2039;0.2490
2040;0.0325
2041;0.0024
2042;-0.1899
2044;0.3640
2045;0.1998
2049;-0.3689
2052;-0.1469
2054;0.2213
2057;0.0089
2058;-0.2852
2060;-0.5897
2061;-0.2456
2062;0.3514
2063;-0.2181
2064;-0.0247
2065;0.5634
2066;0.0998
2069;-0.2566
2074;-0.3364
2075;-0.1994
2077;0.0849
2078;0.3375
2082;-0.0195
2084;-0.3843
2086;0.3546
2087;0.0500
2088;-0.3679
2089;0.3670
2094;-0.3897
2096;-0.2012
2098;0.4714
2099;-0.2558
2100;0.3970
2101;-0.4051
2102;-0.1698
2150;0.5149
2103;0.3630
2105;0.1390
2106;0.2759
2107;0.0837
2111;0.2449
2112;0.0079
2114;-0.3137
2116;-0.1715
2118;-0.4046
2120;-0.0160
2122;0.2739
2152;0.0455
2153;-0.3681
2967;-0.4971
2123;-0.0356
2125;0.5904
2126;0.1234
2127;-0.1041
2129;-0.0321
2131;0.3397
2169;0.3821
2132;0.1682
2133;-0.2212
2134;-0.2777
2135;-0.2283
2136;0.1312
2137;0.0142
2138;-0.1528
2140;0.3232
2141;-0.3375
2143;0.2216
2144;0.2113
2146;-0.4607
2147;-0.2771
2148;0.3543
2154;0.4754
2155;0.0129
2156;-0.5681
2159;-0.3637
2160;0.2657
2161;0.0439
2163;0.0181
2164;-0.1829
2165;-0.4045
2167;-0.0741
2168;-0.1191
2170;-0.2236
2171;0.2822
2172;-0.4136
2173;0.2656
2174;0.4744
2175;0.3698
2176;0.0043
2177;-0.2413
2178;-0.2760
2179;0.1395
2180;-0.1723
2181;-0.1767
2182;-0.5068
2183;-0.1356
2184;-0.4148
2185;-0.0586
2210;-0.4426
2186;0.0493
2187;-0.0744
2188;-0.0149
2189;-0.4483
2190;0.1515
2191;-0.1063
2192;-0.2679
2194;-0.1794
2197;-0.0879
2198;-0.1281
2199;-0.4891
2200;-0.3174
2202;0.3868
2204;-0.0097
2206;-0.3305
2209;-0.4222
2211;-0.1368
2212;0.0993
2213;0.0447
2214;0.2333
2215;-0.5118
2217;0.0469
2219;0.0477
2220;-0.3668
2224;0.1073
2226;-0.6197
2230;-0.2600
2232;0.3390
2234;-0.1324
2236;-0.1734
2237;0.0342
2238;0.1536
2240;0.1172
3072;-0.2536
3730;-0.7429
2241;0.3731
2242;-0.4642
2244;-0.3307
2245;-0.3396
2246;0.1734
2247;0.2782
2985;0.0535
2249;0.2002
2250;-0.0620
2252;-0.1894
2254;0.4834
2257;-0.2945
2258;-0.2926
2986;-0.1592
2259;0.1963
2260;-0.4422
2261;-0.7429
2262;-0.2901
2266;-0.3634
2267;-0.7408
2268;0.2902
2269;0.1051
2270;0.4036
3020;-0.7408
2275;-0.1105
2276;0.2981
2277;-0.2824
2278;0.6495
2280;-0.4498
2281;-0.1768
2282;-0.1500
2283;0.2461
2284;0.0043
2286;0.7064
2288;0.1416
2289;-0.2214
2290;0.4924
2291;0.1384
2292;0.5804
2293;-0.1344
2294;-0.6161
2296;-0.2873
2297;-0.1074
2361;0.1981
2298;-0.1614
2299;0.4364
2300;-0.3507
2301;0.0665
2302;-0.6869
2304;-0.1237
2305;0.0722
2306;0.0333
2307;0.0088
2308;-0.1433
2309;0.3247
2310;-0.4507
2311;-0.3931
2312;-0.4354
2362;0.1016
3023;-0.1120
2313;0.3473
2314;0.4847
2315;0.2966
2316;-0.2579
2317;-0.3830
2318;0.6943
2319;0.0124
2398;-0.1104
2320;-0.5456
2321;-0.1498
2322;0.3064
2323;-0.2511
2324;-0.3396
2325;0.1091
2326;-0.2685
2363;0.1102
2399;-0.2045
2328;-0.4712
2329;-0.2860
2330;0.6426
2333;-0.8538
2334;0.2389
2336;0.4803
2337;-0.5068
2338;-0.4562
2339;0.3191
2383;0.0823
2384;-0.2443
2340;0.2946
2341;-0.0775
2342;-0.1545
2344;-0.2696
2345;-0.3921
2346;0.1693
2349;0.3713
2350;0.3739
2386;-0.7408
2387;0.4170
2388;0.3535
2553;0.0586
2351;-0.4262
2352;-0.3663
2353;-0.0592
2354;0.4360
2355;0.5304
2356;0.2467
2357;-0.3677
2358;-0.3294
2360;0.7795
5563;-0.2075
2364;-0.2974
2365;-0.4688
2367;0.3204
2368;0.0730
2369;0.4610
2372;0.7852
2374;-0.3376
2375;-0.0373
3024;-0.0818
2376;-0.5383
2378;0.0401
2379;-0.3227
2380;0.5422
3026;0.0254
2389;-0.1057
2390;0.5409
2391;-0.2309
2392;-0.1487
2394;-0.2252
2395;0.4267
2396;-0.6801
2397;0.2701
3027;0.4017
4112;0.1960
2400;0.1145
2401;0.1528
2402;0.7688
2405;0.0913
2406;0.6338
2408;-0.0843
2410;-0.1959
2411;-0.6833
2412;0.4203
2413;-0.2416
2414;0.5873
2415;-0.1429
2416;-0.1158
2417;0.2672
2418;-0.0465
2419;0.6607
2420;-0.3899
2422;0.5260
2423;0.0819
2425;0.4312
2449;0.0631
2426;0.5007
2427;-0.1454
2428;0.6297
2430;0.2937
2431;0.0198
2433;-0.1843
3074;-0.2677
2434;-0.1452
2435;0.0191
2436;-0.2025
2437;0.4437
2438;-0.2044
2440;-0.3428
2466;-0.1069
2467;-0.2829
2468;-0.5921
2469;0.2586
2441;0.1201
2443;0.4279
2444;-0.4939
2445;-0.2138
2447;0.4774
2448;-0.4007
2470;0.3032
2451;0.0837
2452;-0.1423
2453;0.3717
2454;-0.5099
2455;0.6234
2456;-0.2568
2514;0.0936
4412;-0.0577
2457;-0.4502
2459;0.2547
2460;0.1103
2461;-0.1247
2463;-0.3747
2464;-0.0017
2465;0.7854
2471;-0.0519
2472;0.0645
2474;-0.0593
2475;-0.0067
2476;-0.0886
2554;-0.0374
2478;0.1978
2479;-0.0340
2480;0.2979
2481;-0.1573
2482;0.2950
2483;-0.3495
2555;-0.6308
2556;-0.2205
2485;0.0813
2486;-0.2653
2487;-0.0959
2488;-0.3081
2489;0.2175
2490;-0.3165
2492;-0.1096
2493;-0.5302
2494;-0.4099
2495;0.0575
2496;-0.3711
2497;-0.0295
2498;0.0384
2548;-0.0462
2500;-0.2359
2501;0.1863
2502;-0.4019
2503;-0.3769
2504;0.3335
2505;0.1012
2535;-0.4656
2506;-0.3441
2507;-0.3838
2508;0.1653
2509;0.1653
2510;-0.3048
2511;-0.2495
2512;-0.2052
2513;-0.3282
2515;-0.0168
2516;0.4227
2518;0.1232
2519;0.4209
2521;0.3908
2536;-0.0972
2550;0.5165
2522;-0.2424
2523;-0.3734
2524;0.1582
2526;-0.3278
2528;0.0823
2529;0.0414
2530;-0.4284
2531;-0.3034
2537;0.2902
2538;-0.0720
2539;0.2742
2540;0.6520
2542;-0.0688
2543;-0.5812
2546;-0.0985
2559;-0.5457
2560;0.0131
2561;-0.0570
2562;0.1828
2563;0.3676
2564;0.3011
2565;-0.3086
2567;0.0169
2568;-0.0811
2572;-0.4393
2573;-0.0407
2574;-0.0088
2575;-0.1628
2576;0.0170
2577;-0.4200
2578;0.2101
2579;0.5855
2580;-0.1721
2581;0.0725
2583;-0.1696
2585;-0.4628
2586;0.7443
2587;0.2514
2589;0.0936
2592;0.1672
2593;0.2065
2595;-0.4328
2596;0.0704
2597;0.3462
2598;-0.0924
3029;0.3475
2600;0.2116
2601;0.0890
2602;-0.2392
2605;0.4382
2606;-0.2228
2609;-0.0189
2610;0.0942
2611;-0.2787
2612;0.1215
2613;0.5812
2614;0.0277
2615;-0.0235
2618;0.3449
2619;0.4092
2621;0.2815
2622;0.0388
3031;0.1989
2623;-0.3887
2625;-0.1884
2627;0.0026
2628;-0.0104
2629;0.5642
2630;-0.7034
2631;-0.0440
2632;-0.5218
2633;-0.4826
2634;0.0653
2635;0.0408
2639;0.2430
2640;0.0468
2641;-0.6308
2642;-0.4689
2643;0.2608
2646;0.0720
2647;-0.2049
2648;0.3036
2649;0.4511
2650;0.0655
2652;-0.1153
2656;0.1378
2657;0.0338
2658;0.1986
2659;-0.0623
2660;-0.3962
2661;0.1188
2662;0.0352
2663;-0.1797
2664;-0.0845
2668;0.0783
2669;-0.2851
2670;0.0992
2671;-0.1583
2672;-0.3428
2673;0.0406
2674;0.2368
2675;-0.2240
2800;-0.0622
2676;0.0431
2677;-0.1232
2678;-0.2531
2679;-0.2822
2680;-0.0165
2681;0.3238
2682;0.7086
2801;-0.3147
2684;0.3173
2685;0.2537
2688;0.3381
2689;-0.3268
2691;0.5288
2692;-0.3812
2693;0.0124
2695;-0.0251
2803;0.3482
2804;0.4206
2696;0.2299
2699;0.2627
2700;-0.0329
2701;-0.2598
2702;-0.0846
2703;-0.1054
2812;-0.0769
2813;-0.0972
2814;-0.3031
2815;-0.4234
2816;-0.0432
2704;-0.2397
2705;-0.1865
2707;-0.2518
2708;0.2775
2709;-0.1206
2712;0.5234
2817;-0.1059
2713;-0.1412
2714;-0.2393
2717;-0.3131
2718;0.0918
2719;-0.1025
2723;0.1663
2818;0.1116
3032;-0.0779
2724;0.0568
2726;0.4477
2727;-0.2100
2728;0.1191
2731;0.0413
2732;-0.0403
2733;-0.0595
2734;0.1046
2737;-0.2968
2742;-0.3153
2743;0.0733
2744;-0.4590
2746;-0.2788
2747;0.1546
2749;-0.2618
2750;-0.5443
2751;0.2647
2752;0.5327
2754;-0.3714
2757;0.1124
2759;-0.2472
2760;-0.1437
2761;0.0736
2762;-0.0057
2772;-0.4256
2764;0.0148
2766;-0.4008
2767;0.0032
2768;0.0096
2770;-0.2244
2773;0.1594
2774;0.2796
2819;0.3117
2775;-0.2992
2776;0.1135
2778;-0.4020
2779;0.4675
2780;-0.0025
2783;0.3391
2784;0.1274
2793;-0.2463
2857;-0.0645
2786;0.0395
2787;0.2558
2788;-0.0254
2789;0.6962
2790;0.1078
2792;-0.5003
2794;-0.1097
2796;-0.2491
2797;0.2149
2798;0.0363
2799;0.0150
2858;0.0741
2805;0.1816
2806;-0.1826
2807;0.2308
2808;-0.0347
2809;-0.1074
2810;-0.0558
2811;-0.1699
2820;-0.0565
2821;0.3964
2822;0.4686
2823;-0.0028
2824;0.4465
2825;-0.2351
2826;0.0512
2827;-0.0417
2828;-0.1610
2829;-0.2849
2831;0.1048
2832;0.3336
2833;-0.4005
2834;0.3051
2835;-0.0083
2836;-0.1427
2837;0.2022
4113;-0.0562
2838;-0.1569
2839;-0.0072
2840;-0.1624
2841;-0.0802
2842;0.1657
2843;0.5236
2859;0.4202
3034;0.4354
4137;-0.1401
2845;0.1789
2846;-0.5048
2849;-0.0220
2851;0.6119
2852;-0.0615
2853;0.4418
2854;0.2878
2855;0.0606
2856;-0.4035
2860;-0.4302
2861;0.3721
2862;0.1024
2863;-0.0200
2864;0.2405
2865;0.0415
2866;-0.2353
2874;-0.1712
2875;0.0763
2867;0.4190
2868;0.4395
2869;0.1671
2870;0.3027
2871;-0.3825
2872;-0.3128
2873;0.1099
2876;0.1268
2877;-0.7408
2880;0.0322
2883;-0.5011
2884;0.1848
2886;0.3509
2887;0.1101
2915;0.4122
2889;0.1393
2890;0.0421
2891;0.3490
2893;-0.3678
2894;0.1827
2897;0.1571
2898;-0.1686
2899;-0.3078
2900;0.4240
2919;-0.3377
2902;0.0625
2905;-0.1589
2906;0.0776
2908;0.1979
2909;0.1798
2910;-0.3546
2913;0.3032
2921;0.1930
2922;-0.3200
2923;0.2659
2924;-0.1089
2925;-0.7408
2926;0.4371
2928;0.1337
2931;0.6416
3035;0.0586
2932;-0.0693
2933;0.6610
2935;0.2124
2936;-0.4762
2937;-0.7157
2938;-0.4968
2939;0.1265
2940;-0.1436
2941;0.2374
2943;-0.3528
2944;-0.1469
2945;0.1599
2946;0.1422
2948;0.5196
2949;-0.1705
2952;-0.3218
2953;0.3749
2954;0.4107
2956;-0.2622
2957;0.2532
2958;0.0045
2959;0.1965
2960;0.1049
2963;-0.3507
2964;0.3058
2965;-0.3149
2968;0.3616
2969;0.0777
2971;0.1057
2973;0.3930
2976;-0.3506
2977;-0.2918
2978;0.5444
2979;0.0003
2980;-0.2835
2981;0.1836
2982;-0.0593
2983;-0.4564
2984;0.0460
2987;0.3008
2988;0.2784
2989;0.0947
2991;0.3066
2993;-0.0924
2994;-0.2738
3037;-0.0491
2995;-0.2051
2996;0.0524
2997;-0.1881
2998;-0.1409
2999;-0.1309
3000;0.5724
3001;0.3366
3002;-0.4929
3003;0.3654
3038;0.5357
3039;0.4242
3004;0.3022
3005;-0.1776
3006;-0.0362
3007;0.3417
3008;-0.2408
3028;0.4451
3009;0.0307
3010;-0.3545
3011;-0.1493
3012;0.3237
3013;0.0073
3014;-0.4575
3015;-0.0497
3016;-0.5201
3017;-0.2472
3018;-0.3323
3042;-0.3521
3044;0.3934
3045;0.7515
3046;0.9257
3049;0.3359
3050;0.6214
3558;-0.0985
3053;-0.1520
3054;0.2969
3055;0.1778
3056;0.1493
3058;-0.7408
3060;-0.3843
3061;0.1392
3063;0.2365
3065;-0.4773
3066;0.0469
3068;-0.3627
3069;0.2516
3071;0.3633
3078;-0.3204
3080;-0.1992
3082;0.1049
3085;0.3444
3086;-0.2295
3087;-0.1128
3126;-0.0428
3088;-0.1818
3093;-0.5880
3095;-0.4675
3096;-0.4014
3097;-0.3614
3128;0.1618
3129;0.0795
3269;0.0441
3270;0.1222
3098;-0.4848
3099;0.8121
3100;-0.1779
3101;-0.1540
3102;-0.6373
3103;-0.0870
3105;0.2815
3197;-0.1874
3198;0.0492
3107;-0.0741
3108;-0.1514
3109;-0.2215
3112;0.3421
3113;-0.2351
3115;-0.1985
3125;0.1486
3116;-0.0597
3117;-0.0720
3118;-0.2190
3119;-0.2530
3120;-0.4220
3122;0.1724
3123;-0.3562
3124;0.3167
4138;-0.3721
3130;0.1453
3131;-0.0304
3132;-0.4342
3133;-0.2107
3134;-0.1227
3135;0.3301
3136;0.3147
3138;-0.5466
3139;-0.2681
3140;-0.3247
3141;-0.4100
3142;-0.6493
3143;-0.5278
3144;0.1205
3145;-0.0410
3146;-0.2721
3147;-0.2570
3148;0.1402
3149;-0.3302
3150;-0.1449
3151;0.2443
3152;-0.2712
3153;-0.1929
3154;-0.2664
3155;0.0604
3156;-0.4493
3158;0.1505
4785;0.0495
3159;-0.1756
3162;0.4391
3164;0.1454
3165;0.0124
3166;-0.3548
3167;-0.3178
3170;-0.7408
3199;0.0440
3200;-0.7408
3302;0.0830
3303;-0.3011
12659;0.2829
3172;0.0856
3174;0.0312
3176;-0.3205
3177;0.4149
3178;0.0624
3179;-0.2443
3180;0.1389
3181;0.2031
3227;0.2722
3183;-0.2220
3185;0.6125
3186;0.2435
3187;-0.2426
3188;0.2082
3189;0.0339
3191;0.0439
3192;-0.6373
3194;-0.1251
3196;-0.1794
3201;-0.1086
3204;0.0390
3205;-0.1253
3206;0.0512
3208;0.2164
3209;0.4562
3212;0.0941
3214;0.2050
3216;-0.2203
3217;-0.1902
3218;0.3231
3219;-0.2692
3221;0.0785
3222;0.4156
3223;0.1871
3224;-0.5753
3226;0.0080
3229;0.2444
3230;0.2620
3231;0.5375
3232;-0.1462
3233;-0.1605
3234;0.3200
3235;-0.0570
3247;-0.3491
3236;-0.3172
3237;0.0607
3238;0.0716
3240;0.3883
3241;0.0011
3244;0.0262
3245;0.4404
3248;-0.0339
3249;0.3926
3251;0.4544
3252;0.1064
3253;-0.7429
3254;0.3423
3255;0.1550
3268;-0.0400
3256;0.0615
3258;-0.0029
3259;0.1338
3260;0.4297
3261;0.4829
3262;-0.7408
3263;-0.3885
3264;-0.6505
3265;0.1760
3267;0.3735
3271;-0.1368
3272;-0.0779
3274;-0.1728
3275;0.0101
3276;0.3959
3277;-0.3997
3279;-0.4814
3280;0.0779
3281;-0.1424
3282;0.1618
3283;0.1330
3284;-0.5129
3285;0.1817
3286;-0.2890
3288;0.1996
3289;0.2543
3291;0.1712
3292;0.2679
3293;-0.0594
3294;-0.0128
3295;-0.0586
3296;-0.2279
3297;0.1688
3298;-0.3311
3299;0.2826
3300;0.0072
3301;-0.0658
3304;-0.1928
3305;0.1949
3306;0.2043
3307;-0.1892
3308;-0.2830
3309;-0.2087
3310;-0.1983
3311;-0.2254
3312;0.0358
3313;-0.1653
3314;-0.3243
3315;-0.1096
3623;-0.4765
3316;0.2576
3317;0.1126
3318;-0.1323
3319;0.0384
3320;0.4424
3321;-0.3185
3322;0.1949
3323;0.0155
3325;0.0582
3326;-0.3877
3624;-0.1260
3327;-0.1024
3328;-0.9137
3329;-0.2062
